-0.0001478284,0.00085937,,1.9998528927,1.0008551414,,2,1
-0.0001478284,0.00085937,,1.9998528927,1.0008551414,,3,1
0.0016307875,0.0009064963,,2.0016315096,1.0009020451,,4,2
0.0108199795,0.0011123512,,2.0069230494,1.0010174274,,4,3
0.0277815829,0.0015053673,,2.0256001322,1.00135223,,4,4
0.041172692,0.0018214125,,2.0406214196,1.0015804551,,5,5
0.0677965721,0.0024101517,,2.055642704,1.0017772221,,6,4
0.0877251361,0.0028638025,,2.0706628637,1.0019447817,,6,3
0.1010667718,0.0032872155,,2.0807257549,1.0020419233,,7,2
0.1276049979,0.0042767275,,2.1007001464,1.0022018526,,,
0.1475484938,0.005110159,,2.1157172543,1.0022951852,,,
0.1674885571,0.006048583,,2.1307332707,1.002367931,,,
0.1874315001,0.0070696986,,2.1457484202,1.0024218074,,,
0.2007922149,0.0077964258,,2.1558081295,1.002448081,,,
0.2273179711,0.0093300141,,2.175776552,1.0024787213,,,
0.2472525426,0.0105490078,,2.190789576,1.0024840496,,,
0.2671830982,0.0118463782,,2.2058020941,1.0024755854,,,
0.2871147464,0.0132056426,,2.2208139485,1.0024540786,,,
0.3004676442,0.0141481941,,2.2308715362,1.0024330425,,,
0.326975845,0.0160873449,,2.2508361253,1.0023770935,,,
0.3468988612,0.0175946029,,2.2658476054,1.002324418,,,
0.3668179852,0.0191604839,,2.2808591997,1.0022576538,,,
0.3867373324,0.0207727299,,2.2958703408,1.0021799933,,,
0.4000820518,0.0218766772,,2.3059275658,1.0021223642,,,
0.4265730191,0.0241187883,,2.3258914543,1.0019954465,,,
0.4464848257,0.0258411005,,2.3359482332,1.001925405,,,
0.4663546877,0.0276288307,,2.3559112811,1.0017749721,,,
0.4862449693,0.0295397561,,2.3709208144,1.001652175,,,
0.499599263,0.0308018769,,2.3809770901,1.0015653976,,,
0.5260729684,0.0333195045,,2.400939375,1.0013825904,,,
0.5459727734,0.0352365831,,2.4159480341,1.0012361718,,,
0.5658700923,0.0371830463,,2.4309487398,1.0010871239,,,
0.5857670026,0.0391527459,,2.4459455428,1.0009499607,,,
0.5990969126,0.0404845021,,2.4609430135,1.0008253187,,,
0.6255956257,0.0431331706,,2.4759410973,1.0007122104,,,
0.638913234,0.04442015,,2.4909399762,1.0006098155,,,
0.6653274424,0.0471590256,,2.5059394373,1.000516941,,,
0.6851733074,0.0492367588,,2.5159894016,1.0004597303,,,
0.7049866597,0.0514657205,,2.5359401688,1.0003566016,,,
0.7248298751,0.0538141633,,2.5459908346,1.0003094586,,,
0.7381193362,0.0553651448,,2.5659426452,1.0002245178,,,
0.7645175169,0.0585897606,,2.5809442907,1.0001676102,,,
0.7778351075,0.0601311257,,2.5959462523,1.0001162836,,,
0.8042005411,0.0633225958,,2.6109484489,1.0000699644,,,
0.8174829994,0.0649134035,,2.6210000621,1.0000415892,,,
0.8438344977,0.0682381046,,2.6409536679,0.9999908358,,,
0.8636788434,0.0707647577,,2.6559566136,0.9999571262,,,
0.8769751522,0.0724562397,,2.6709597413,0.9999269448,,,
0.9034093186,0.0757895165,,2.6859630009,0.9999000506,,,
0.9231669513,0.0782456015,,2.6960152809,0.9998838008,,,
0.9429360679,0.0808890278,,2.7159700596,0.9998552187,,,
0.9627643757,0.0836209088,,2.7309737573,0.9998366287,,,
0.982619,0.0862602422,,2.745977505,0.9998203346,,,
1.0024547286,0.0888780508,,2.7609812637,0.9998061648,,,
1.0157445022,0.0906281387,,2.7710338021,0.9997978253,,,
1.0421257706,0.0940947839,,2.7909889199,0.9997836702,,,
1.0619625315,0.0966961484,,2.8059927534,0.9997749392,,,
1.0752537415,0.0984353324,,2.8209965471,0.9997678273,,,
1.1016784582,0.1018593769,,2.8360002831,0.9997622951,,,
1.1149790279,0.1035176548,,2.8460527678,0.9997594986,,,
1.141326015,0.1069101546,,2.8660077079,0.999756017,,,
1.1611642254,0.109487874,,2.876060161,0.9997552491,,,
1.1744364773,0.1112166932,,2.8960149239,0.9997560442,,,
1.2008286211,0.1147397402,,2.9110183149,0.9997587019,,,
1.214152925,0.1164019951,,2.9260217168,0.9997635731,,,
1.2405361119,0.1197456465,,2.9407336252,0.9998608315,,,
1.2603612163,0.1222013422,,2.9502991728,1.0003899344,,,
1.2801208955,0.1247829778,,2.9691988776,1.0028993416,,,
1.2999008059,0.1275156688,,2.9832647895,1.0059588094,,,
1.313145006,0.1293712959,,2.9971570957,1.0099417764,,,
1.3393829283,0.1332475439,,3.0108396213,1.0147370988,,,
1.3525464185,0.1352819118,,3.0242936977,1.0202763346,,,
1.3785874259,0.1397667009,,3.0375167069,1.0264631978,,,
1.3980375274,0.1434498304,,3.0462395107,1.0309342444,,,
1.4174285245,0.1475868836,,3.0632345153,1.0405013742,,,
1.4367553178,0.1520768287,,3.0716308768,1.0456347384,,,
1.4496573006,0.1552802672,,3.0879755509,1.0563966628,,,
1.4751695024,0.1620895163,,3.0999972061,1.0649293439,,,
1.4879451968,0.1657246735,,3.1117955873,1.0738071929,,,
1.5131295891,0.1735052193,,3.1233884054,1.0829891508,,,
1.5319273259,0.179760026,,3.1310438807,1.0892948156,,,
1.5505926323,0.1864379725,,3.1459914395,1.1021426566,,,
1.5691228615,0.1934621218,,3.1533993431,1.1087653976,,,
1.5814573707,0.1983933473,,3.1678715342,1.1221917711,,,
1.6057861082,0.2086140178,,3.1785637896,1.1325054668,,,
1.6179254782,0.2139909437,,3.1856387724,1.1395144322,,,
1.6418364628,0.2251671541,,3.1994945787,1.1536404395,,,
1.6537927898,0.230976559,,3.2063828809,1.1608529237,,,
1.677270701,0.2430071267,,3.2198829392,1.1753465618,,,
1.6947486467,0.2523737296,,3.2298857987,1.1863853528,,,
1.712026196,0.2621059241,,3.236517692,1.1938478878,,,
1.7291876473,0.2721421668,,3.2495312992,1.2088087803,,,
1.7461808572,0.2823941224,,3.2591870084,1.2201739357,,,
1.7574499206,0.2894432505,,3.2655946464,1.2278419684,,,
1.7796593585,0.3038059113,,3.2781706559,1.2431858471,,,
1.7907552301,0.3111647617,,3.2844338521,1.2509752429,,,
1.8125298406,0.3261415729,,3.2967244576,1.2665523472,,,
1.8287323621,0.3376360257,,3.3058479213,1.2783665925,,,
1.8447433758,0.3493979703,,3.3146731554,1.2901410808,,,
1.8606093045,0.3613858343,,3.3235818194,1.3023261278,,,
1.8711538262,0.369531,,3.32965989,1.3104383764,,,
1.8919098103,0.3859691373,,3.3419376529,1.3263662244,,,
1.9022877462,0.3943451087,,3.3482215165,1.3343040187,,,
1.9226919647,0.4112242058,,3.360864317,1.3499075735,,,
1.9379211355,0.4240661068,,3.3705058296,1.3615145799,,,
1.9480539957,0.4327551382,,3.3770228066,1.3692367948,,,
1.9680837084,0.4501638138,,3.3900834275,1.3844495064,,,
1.9830675585,0.4633360303,,3.4000029652,1.3957913031,,,
1.9979758886,0.4766015882,,3.4066912552,1.4033482699,,,
2.0128677481,0.4899414801,,3.4200600338,1.4182593144,,,
2.0228332038,0.4988731466,,3.4301859898,1.4293960862,,,
2.0424732493,0.5166978449,,3.4403691834,1.4404757052,,,
2.0571989468,0.5302171436,,3.4506049578,1.4515008819,,,
2.0719368233,0.5437351101,,3.4574892421,1.4588600374,,,
2.0866813247,0.5572679817,,3.4712131569,1.4734090148,,,
2.0965640755,0.566310735,,3.481579206,1.4842987354,,,
2.1160762867,0.5843110053,,3.4885449413,1.4915730996,,,
2.1258950903,0.5934376885,,3.502417904,1.5059659753,,,
2.1453272646,0.6114606961,,3.5128860011,1.5167483083,,,
2.159861394,0.6251970711,,3.5233830361,1.5274997021,,,
2.1696325088,0.6343901248,,3.5339072326,1.5382223812,,,
2.1890093451,0.6525999302,,3.5409728369,1.5453913844,,,
2.1987693994,0.6618018571,,3.5550309464,1.559588464,,,
2.2181644877,0.6799627328,,3.5656279716,1.5702343729,,,
2.23270157,0.6937114027,,3.5762466173,1.5808572853,,,
2.2424828461,0.7029022044,,3.5868860611,1.591458349,,,
2.2618893539,0.7210908864,,3.5975456146,1.6020384058,,,
2.2764912986,0.734794056,,3.60469852,1.6091156262,,,
2.2863244788,0.7439461277,,3.6189233071,1.623137929,,,
2.3058559638,0.7620024765,,3.6296393615,1.6336575424,,,
2.3205149342,0.7756247557,,3.6368226246,1.6406927024,,,
2.3352618172,0.7892055655,,3.6510665305,1.6546538165,,,
2.3500256057,0.8027046036,,3.6582377289,1.6616912921,,,
2.3599113627,0.8117602034,,3.6724657438,1.6756696258,,,
2.3795600078,0.8296789311,,3.6831575564,1.6861864732,,,
2.3894228315,0.8387392438,,3.693844922,1.6967084962,,,
2.4090676759,0.8566941098,,3.7045282175,1.7072351616,,,
2.4238382219,0.8702079479,,3.7116839225,1.714290411,,,
2.4337784727,0.8792376699,,3.7258839429,1.7283007323,,,
2.4535092025,0.8970631857,,3.7330351649,1.7353610076,,,
2.463417348,0.9060817801,,3.7472270984,1.7493805022,,,
2.4831732245,0.9239107049,,3.7578946432,1.7599249747,,,
2.4979839401,0.9373545622,,3.7685598561,1.7704721182,,,
2.5128432979,0.9507685153,,3.7792229179,1.7810216694,,,
2.5277031283,0.9641630059,,3.7898840052,1.791573415,,,
2.5376615049,0.973133812,,3.800543284,1.8021271683,,,
2.557407343,0.9909323391,,3.8076840646,1.8091992249,,,
2.5673487241,0.9999328525,,3.8218570057,1.8232400513,,,
2.5870944802,1.0177047975,,3.8289957934,1.830314336,,,
2.6019065861,1.0311713304,,3.843165138,1.8443592448,,,
2.6167702252,1.0445637119,,3.8538174064,1.8549208811,,,
2.6316009565,1.05797109,,3.8644686309,1.8654837037,,,
2.6415433237,1.0669592741,,3.8751188925,1.8760476026,,,
2.6612583427,1.0847920752,,3.885768271,1.8866124935,,,
2.6711750391,1.0938064554,,3.8964168208,1.8971782947,,,
2.6909077863,1.1116555619,,3.9035509154,1.9042578751,,,
2.7057616516,1.1251024902,,3.9177117246,1.9183124133,,,
2.7206630227,1.1384539507,,3.9280878311,1.9287684112,,,
2.7355251111,1.1518213528,,3.9345430852,1.9358828022,,,
2.7504088849,1.1652041094,,3.9463220664,1.9509192854,,,
2.760374583,1.1741436004,,3.951746989,1.9589156837,,,
2.7799395084,1.1919981902,,3.9615966117,1.9754799668,,,
2.7897077485,1.201067778,,3.9682377061,1.9884227631,,,
2.8087382846,1.2193351371,,3.9742641234,2.0017081778,,,
2.822770881,1.2333944905,,3.9797091537,2.0152731851,,,
2.8365997716,1.2476444726,,3.9830458308,2.0245030899,,,
2.8502360223,1.262139739,,3.9890080368,2.043100382,,,
2.8592587536,1.2718982949,,3.9916937524,2.0525852684,,,
2.8766182606,1.2916741546,,3.9964675173,2.0716062322,,,
2.8893391963,1.3068405352,,3.9996070938,2.0860400798,,,
2.9016770193,1.3223192373,,4.0023916103,2.1005659887,,,
2.9137046137,1.3380720627,,4.0048451793,2.1151646703,,,
2.9215870597,1.3487617007,,4.0063124677,2.1249839745,,,
2.9368597282,1.3703025514,,4.0088508791,2.1445514714,,,
2.9443811356,1.3812576194,,4.009950926,2.1544395452,,,
2.9588186739,1.4033144311,,4.0118188282,2.174121478,,,
2.9693433507,1.4201118064,,4.012968829,2.1889542457,,,
2.9795014185,1.4371347226,,4.0139161828,2.2038101459,,,
2.9893703663,1.4543577406,,4.014673355,2.2186827266,,,
2.9958245368,1.4659909456,,4.0150781595,2.2286568612,,,
3.0083047114,1.4893060416,,4.0156617051,2.2484754168,,,
3.0174132842,1.5069484669,,4.0159184477,2.2633885726,,,
3.0262050379,1.5247519188,,4.0160318075,2.2783097695,,,
3.0347469283,1.5427006673,,4.016009227,2.2932341574,,,
3.0403352936,1.5547936286,,4.0159197645,2.3032357574,,,
3.0511466057,1.5789608135,,4.0155794508,2.3230941333,,,
3.0564728313,1.5911807479,,4.0153288362,2.3330983854,,,
3.0641953197,1.6095013344,,4.0148629612,2.3480301038,,,
3.0742037375,1.6340288024,,4.0140752272,2.3678844868,,,
3.0814774661,1.6525362476,,4.0133580999,2.3828072516,,,
3.0862123098,1.6649950515,,4.0128182406,2.3928026682,,,
3.0953828282,1.6898621062,,4.0116059538,2.4126371597,,,
3.1021001976,1.7086070657,,4.0105757396,2.4275481352,,,
3.1086109341,1.7274257639,,4.0098385422,2.4375666803,,,
3.115041223,1.7463800981,,4.0084637256,2.457547371,,,
3.1193677711,1.7590309658,,4.0078323002,2.4676153808,,,
3.1274781136,1.7841187831,,4.0066881708,2.4876012269,,,
3.1333671863,1.8031634238,,4.0059164076,2.5026278623,,,
3.1391060503,1.8222643342,,4.0054372137,2.5126951278,,,
3.1448271278,1.8414779368,,4.004567602,2.5326791198,,,
3.14872259,1.8542947438,,4.0041682977,2.5427458367,,,
3.1560787045,1.8796492416,,4.0034436422,2.5627276031,,,
3.1596968653,1.892530219,,4.0029540254,2.5777503679,,,
3.1666472992,1.9180276337,,4.0025064866,2.5927719218,,,
3.1715863625,1.937379773,,4.0020973928,2.6077925996,,,
3.1767118827,1.9567571893,,4.0018432658,2.6178559987,,,
3.1819421595,1.9761537629,,4.0013824604,2.6378318031,,,
3.1873231625,1.9953732268,,4.0010718592,2.6528502553,,,
3.1924619931,2.0145901826,,4.0007889265,2.6678677959,,,
3.1975563358,2.0339231071,,4.0005317263,2.6828850372,,,
3.2009626683,2.0468824827,,4.0003732492,2.6929461874,,,
3.2077246265,2.0726132542,,4.0000883012,2.7129172258,,,
3.2111325029,2.0855759514,,3.9999589622,2.7229774552,,,
3.2179047009,2.1113067836,,3.9997278289,2.742946705,,,
3.2230032195,2.1306526618,,3.9995749037,2.7579606842,,,
3.2264243344,2.1436134558,,3.9994820295,2.7680198892,,,
3.2332260034,2.1693377652,,3.9993193366,2.7879877807,,,
3.2366572016,2.1822959205,,3.9992479653,2.7980466,,,
3.2434828748,2.2080154488,,3.9991260022,2.8180135121,,,
3.2486254587,2.2273513956,,3.9990507204,2.8330260697,,,
3.2537805382,2.2466842713,,3.9989893822,2.8480386333,,,
3.2589463149,2.2660138031,,3.998941892,2.8630513841,,,
3.2624133356,2.27896299,,3.9989179563,2.873109929,,,
3.2693089094,2.3046635247,,3.9988886935,2.8930767956,,,
3.2727884462,2.3176093304,,3.9988831983,2.9031354661,,,
3.279712479,2.3433034179,,3.9988911018,2.9231023281,,,
3.2849302962,2.362619632,,3.9989118771,2.9381138823,,,
3.2884341203,2.375559671,,3.998929717,2.9481694705,,,
3.2954038386,2.4012405183,,3.9989693273,2.9681259797,,,
3.2989209322,2.4141762005,,3.9989890132,2.9781791667,,,
3.3059190191,2.4398499576,,3.9990274851,2.9981355247,,,
3.3111908727,2.4591504078,,3.9990559602,3.0131403404,,,
3.3164730284,2.4784476519,,3.9990841241,3.0281451901,,,
3.3217627068,2.4977418634,,3.9991120313,3.0431500747,,,
3.325310484,2.5106677125,,3.9991306051,3.0532033721,,,
3.3323603312,2.5363235284,,3.9991672648,3.0731599782,,,
3.3359146452,2.5492470653,,3.999185645,3.0832133332,,,
3.3429773107,2.5748991426,,3.9992220395,3.1031700357,,,
3.3482919854,2.5941850184,,3.9992493588,3.118175095,,,
3.3536109286,2.6134695839,,3.999276678,3.133180159,,,
3.3589330282,2.6327529183,,3.9993040217,3.1481852199,,,
3.3625003806,2.6456722207,,3.9993223659,3.1582386074,,,
3.3695848987,2.6713167831,,3.9993588656,3.1781953229,,,
3.3731550442,2.6842350842,,3.9993773017,3.1882487039,,,
3.3802448486,2.7098779958,,3.9994140335,3.2082054162,,,
3.3855773556,2.7291577291,,3.9994417778,3.223210472,,,
3.390911481,2.7484369068,,3.9994696568,3.2382155457,,,
3.3962468625,2.7677155929,,3.9994976867,3.2532206467,,,
3.3998221843,2.780632109,,3.9995165621,3.2632740823,,,
3.4069207204,2.806271969,,3.9995542813,3.2832309449,,,
3.4104972331,2.8191881298,,3.9995734169,3.2932844253,,,
3.4175978851,2.844827371,,3.9996117257,3.3132413661,,,
3.4229374959,2.8641047057,,3.9996408294,3.3282466069,,,
3.4282776436,2.8833818354,,3.9996702437,3.3432518616,,,
3.4336182778,2.9026587882,,3.9997000055,3.358257129,,,
3.4371967494,2.9155742537,,3.9997201649,3.3683106632,,,
3.444300851,2.941212237,,3.9997607531,3.3882676886,,,
3.4496427812,2.9604886995,,3.9997918172,3.4032730084,,,
3.4532220259,2.9734038759,,3.9998234315,3.4182783169,,,
3.4601422754,2.9988948031,,3.9998546992,3.4332819236,,,
3.4633455314,3.0117651573,,3.9998734745,3.4433337676,,,
3.4700463098,3.037691781,,3.9999056285,3.4632876975,,,
3.475250891,3.0570357544,,3.9999194779,3.4733398163,,,
3.4806649133,3.0764743347,,3.9999428147,3.4932943227,,,
3.4864378709,3.0956444341,,3.9999573226,3.5082979769,,,
3.490124107,3.1083823465,,3.9999658,3.5183505085,,,
3.497315338,3.1339648127,,3.9999801669,3.5383057029,,,
3.502684931,3.1532213726,,3.9999891428,3.5533096865,,,
3.5080392313,3.1724886718,,3.9999943757,3.5633623919,,,
3.5135383697,3.1918807071,,4.0000033254,3.5833178443,,,
3.5174832395,3.2048049888,,4.0000071901,3.5933706143,,,
3.5249342208,3.230072391,,4.0000138741,3.6133261675,,,
3.5285942277,3.2429430243,,4.0000181763,3.6283303654,,,
3.5355733661,3.2683754218,,4.0000219466,3.6433345813,,,
3.5403339997,3.28770033,,4.0000252458,3.6583388139,,,
3.5437228464,3.3008054505,,4.0000272086,3.6683916632,,,
3.5506554897,3.326528426,,4.00003065,3.6883473656,,,
3.5541802705,3.33947111,,4.0000321788,3.6984002552,,,
3.5612103631,3.3651414225,,4.0000347954,3.7183560134,,,
3.5665089217,3.3844342458,,4.0000364098,3.7333603434,,,
3.5700639097,3.3973584296,,4.0000373076,3.7434132393,,,
3.5771266225,3.4230100025,,4.0000386657,3.7633689763,,,
3.5806863995,3.4359314013,,4.0000391409,3.7734218516,,,
3.5877561575,3.4615800839,,4.0000396252,3.793377526,,,
3.5930735632,3.4808639314,,4.0000395886,3.8083817572,,,
3.5983921758,3.5001472386,,4.0000391605,3.8233859644,,,
3.6037115006,3.5194301328,,4.0000383288,3.8383901487,,,
3.6072757029,3.5323495164,,4.0000375236,3.8484429438,,,
3.6143512816,3.5579952675,,4.0000353073,3.8683984953,,,
3.6179158282,3.5709144282,,4.0000338758,3.8784512856,,,
3.624991466,3.59655996,,4.0000303727,3.8984067801,,,
3.6303113839,3.6158422797,,4.0000269186,3.9134108267,,,
3.6356307856,3.6351247088,,4.0000228369,3.928414806,,,
3.6409497928,3.6544072725,,4.0000177967,3.9434186689,,,
3.6462683719,3.6736899108,,3.9999544035,3.9582885583,,,
3.6515912289,3.692976489,,4.0002062948,3.9738098926,,,
3.6569082035,3.7122434176,,4.0017246247,3.9894841653,,,
3.6604512674,3.7251728187,,4.0034518448,3.999860169,,,
3.6676487558,3.7508855754,,4.0083252172,4.0200464759,,,
3.6714322504,3.7638545007,,4.0114313864,4.029998298,,,
3.6797964889,3.7895073782,,4.0187326088,4.0492881657,,,
3.6868586253,3.808631091,,4.0251137904,4.0633812522,,,
3.6949745679,3.8274185726,,4.0297782556,4.0726126912,,,
3.7041590636,3.8458379068,,4.0398262073,4.090439759,,,
3.7110108757,3.8577765085,,4.0452479113,4.0991883026,,,
3.7251334484,3.8805894652,,4.0566532718,4.1160907284,,,
3.7363186129,3.8975318432,,4.0657124297,4.1284136054,,,
3.748202392,3.9140549388,,4.0751416851,4.1404277704,,,
3.7606479289,3.9301005281,,4.0849025243,4.1521468511,,,
3.7692684902,3.9406058796,,4.0916113729,4.1598408966,,,
3.7869005141,3.9609055588,,4.1052872063,4.1747586105,,,
3.7960231274,3.9709537615,,4.1123438043,4.1821061933,,,
3.8147480688,3.9902713305,,4.1266567119,4.1963660154,,,
3.8291700599,4.0044269611,,4.1376561828,4.206823524,,,
3.8390309988,4.0137044959,,4.1451335721,4.2137063019,,,
3.8588680747,4.031694284,,4.1601975636,4.2270939488,,,
3.8689772786,4.0406278888,,4.1717087173,4.2369387653,,,
3.8892702793,4.0580034648,,4.1833684176,4.2465946779,,,
3.9046783215,4.0709749082,,4.1951654433,4.2560737539,,,
3.9204107412,4.0836090498,,4.2031430239,4.2623264505,,,
3.9363654035,4.0959578262,,4.2191342338,4.2745176637,,,
3.9471281168,4.1040324244,,4.227267033,4.280555157,,,
3.9685059373,4.1199413556,,4.2435624751,4.2923286435,,,
3.9847207225,4.1318187451,,4.2559409923,4.3010035228,,,
4.001103802,4.1434928139,,4.2642929899,4.3067255262,,,
4.0176425193,4.1549622531,,4.2811181635,4.3178969438,,,
4.0287987287,4.1625094002,,4.2936041616,4.3259460001,,,
4.05101275,4.1772835399,,4.3059215031,4.3342097623,,,
4.0622417013,4.1846619509,,4.3180936881,4.3427046273,,,
4.084478017,4.1991800269,,4.3261739215,4.3485161992,,,
4.1011146011,4.2102264638,,4.3420496802,4.3603088035,,,
4.1121685687,4.2176151314,,4.353848326,4.3693759465,,,
4.1337261432,4.2327455395,,4.3655374234,4.3786029206,,,
4.1497682638,4.2445213915,,4.3771287818,4.3879708168,,,
4.1657663117,4.2564306834,,4.3848421799,4.3943180444,,,
4.1817723257,4.2684496942,,4.4000374732,4.407075194,,,
4.1924804465,4.2764468917,,4.411371983,4.4167895105,,,
4.2132597614,4.2925930132,,4.4189250589,4.4233507456,,,
4.2235989802,4.3009880836,,4.4338295043,4.4364894128,,,
4.2443627264,4.3175978739,,4.4412950857,4.4431603729,,,
4.2597006531,4.3303093992,,4.4560355367,4.4565000363,,,
4.2701552882,4.3388009427,,4.4670569288,4.4666065649,,,
4.2903939683,4.3556341674,,4.478027497,4.4767717256,,,
4.3004418449,4.364360801,,4.4889510224,4.4869931993,,,
4.3206189908,4.3817142501,,4.4998322171,4.4972651864,,,
4.3357241491,4.3948442191,,4.5106726192,4.5075828716,,,
4.34604567,4.4035550811,,4.5214749265,4.5179445957,,,
4.3663212795,4.4205613154,,4.5286926649,4.5249092849,,,
4.3763353554,4.4292782384,,4.54297572,4.5387851972,,,
4.3967392539,4.446536559,,4.5501504615,4.5457986546,,,
4.4115906915,4.4595775344,,4.5643540593,4.5597633131,,,
4.4267762008,4.4726700587,,4.5750012277,4.5702977127,,,
4.4415705648,4.4858396108,,4.5856209359,4.5808601936,,,
4.4514457158,4.4948281946,,4.5962143328,4.5914507409,,,
4.470795623,4.5127627016,,4.6032978178,4.5985610279,,,
4.4803133937,4.522018752,,4.6173261885,4.6127098242,,,
4.5001337299,4.540378984,,4.6243782777,4.6198541007,,,
4.5149026197,4.5536497566,,4.6383636163,4.6340687796,,,
4.527409547,4.5663315916,,4.6510038074,4.6452279087,,,
4.5399038009,4.5778180689,,4.6620772631,4.6561631786,,,
4.5517037628,4.5888114148,,4.6729294684,4.6669152442,,,
4.5645096876,4.6010029124,,4.684485567,4.6782522211,,,
4.5759552185,4.6131404634,,4.6965279188,4.6894681032,,,
4.5868932459,4.6254305462,,4.7082720999,4.7006145501,,,
4.5981513816,4.6363515011,,4.7159399126,4.7078112781,,,
4.6094405087,4.6470104721,,4.7309378158,4.721883987,,,
4.6207673092,4.6580287672,,4.7424250897,4.7326362068,,,
4.6321357761,4.6694803991,,4.7502336958,4.7399084256,,,
4.643411011,4.6810416842,,4.7660077629,4.7544029161,,,
4.6550654003,4.69159609,,4.7774986896,4.7649324884,,,
4.6632726512,4.6989069744,,4.7896897948,4.7758317066,,,
4.6788178353,4.7139253952,,4.801613392,4.7866633201,,,
4.6866855913,4.7214481678,,4.8096371812,4.7939178014,,,
4.7024606052,4.7367058818,,4.8258562131,4.8084205733,,,
4.7144654005,4.7484621005,,4.8383133261,4.8193971182,,,
4.7225613376,4.7562665781,,4.8466790721,4.8267281572,,,
4.738841192,4.7717740184,,4.8634788379,4.8413037696,,,
4.7511393695,4.7835088506,,4.8763618286,4.8522836061,,,
4.7595822384,4.7907163406,,4.8847893402,4.859446849,,,
4.7765630201,4.8052687967,,4.901743074,4.8738462396,,,
